EID,Angle1,Angle2,Filename_y,Coordinate,Filename
sub-NDARVB04TJA,224.39,78.53,,,sub-NDARVB04TJA-224.39-78.53-curv.png
sub-NDARHM273AXL,210.94,97.66,,,sub-NDARHM273AXL-210.94-97.66-curv.png
sub-NDARHP176DPE,204.46,90.59,,,sub-NDARHP176DPE-204.46-90.59-curv.png
sub-NDARYG988PUQ,208.82,93.72,,,sub-NDARYG988PUQ-208.82-93.72-curv.png
sub-NDARCR743RHQ,217.97,94.29,,,sub-NDARCR743RHQ-217.97-94.29-curv.png
sub-NDARKA958FAH,199.78,94.02,,,sub-NDARKA958FAH-199.78-94.02-curv.png
sub-NDARMA273ZL6,203.49,94.17,,,sub-NDARMA273ZL6-203.49-94.17-curv.png
sub-NDARZV766YXP,211.18,79.17,,,sub-NDARZV766YXP-211.18-79.17-curv.png
sub-NDARHD952XHH,214.02,78.83,,,sub-NDARHD952XHH-214.02-78.83-curv.png
sub-NDARXN425ZJB,201.85,77.02,,,sub-NDARXN425ZJB-201.85-77.02-curv.png
sub-NDARFZ296UNG,206.91,104.82,,,sub-NDARFZ296UNG-206.91-104.82-curv.png
sub-NDARLZ701LJ3,223.66,98.31,,,sub-NDARLZ701LJ3-223.66-98.31-curv.png
sub-NDARRY006EMB,205.87,100.28,,,sub-NDARRY006EMB-205.87-100.28-curv.png
sub-NDARNT043XGH,212.35,96.69,,,sub-NDARNT043XGH-212.35-96.69-curv.png
sub-NDARMJ334ZK3,215.97,82.4,,,sub-NDARMJ334ZK3-215.97-82.4-curv.png
sub-NDARPJ151ERK,224.86,90.63,,,sub-NDARPJ151ERK-224.86-90.63-curv.png
sub-NDARUF236HM7,219.79,91.32,,,sub-NDARUF236HM7-219.79-91.32-curv.png
sub-NDARFK477WX9,201.33,83.31,,,sub-NDARFK477WX9-201.33-83.31-curv.png
sub-NDARCZ770BRG,202.18,96.21,,,sub-NDARCZ770BRG-202.18-96.21-curv.png
sub-NDARMX835PGE,218.75,94.89,,,sub-NDARMX835PGE-218.75-94.89-curv.png
sub-NDARTV034RN2,199.32,88.21,,,sub-NDARTV034RN2-199.32-88.21-curv.png
sub-NDARLV155RW0,199.65,87.37,,,sub-NDARLV155RW0-199.65-87.37-curv.png
sub-NDARCW933FD5,195.17,89.26,,,sub-NDARCW933FD5-195.17-89.26-curv.png
sub-NDARHF081GX4,203.96,77.0,,,sub-NDARHF081GX4-203.96-77.0-curv.png
sub-NDARJY141RFE,213.28,80.56,,,sub-NDARJY141RFE-213.28-80.56-curv.png
sub-NDARWC801CB5,195.21,76.55,,,sub-NDARWC801CB5-195.21-76.55-curv.png
sub-NDARHC737MHK,201.23,94.09,,,sub-NDARHC737MHK-201.23-94.09-curv.png
sub-NDARZU401RCU,195.24,77.79,,,sub-NDARZU401RCU-195.24-77.79-curv.png
sub-NDARKF909WM5,219.84,88.13,,,sub-NDARKF909WM5-219.84-88.13-curv.png
sub-NDARHX628PC6,217.87,100.32,,,sub-NDARHX628PC6-217.87-100.32-curv.png
sub-NDARFA358RJJ,203.37,102.55,,,sub-NDARFA358RJJ-203.37-102.55-curv.png
sub-NDARYN857XMX,224.9,81.59,,,sub-NDARYN857XMX-224.9-81.59-curv.png
sub-NDARDH214UVC,214.97,78.08,,,sub-NDARDH214UVC-214.97-78.08-curv.png
sub-NDARVL697YGK,216.6,85.49,,,sub-NDARVL697YGK-216.6-85.49-curv.png
sub-NDARAK187ZLP,201.34,81.08,,,sub-NDARAK187ZLP-201.34-81.08-curv.png
sub-NDARBC734UVY,197.68,80.86,,,sub-NDARBC734UVY-197.68-80.86-curv.png
sub-NDARHM475DC5,214.89,103.98,,,sub-NDARHM475DC5-214.89-103.98-curv.png
sub-NDARRV688GUX,218.97,96.81,,,sub-NDARRV688GUX-218.97-96.81-curv.png
sub-NDARPU329MDJ,204.08,93.17,,,sub-NDARPU329MDJ-204.08-93.17-curv.png
sub-NDARDX910VTC,204.38,88.58,,,sub-NDARDX910VTC-204.38-88.58-curv.png
sub-NDARNV983DET,207.56,86.41,,,sub-NDARNV983DET-207.56-86.41-curv.png
sub-NDARTE115TAE,208.67,91.4,,,sub-NDARTE115TAE-208.67-91.4-curv.png
sub-NDARMJ877UTP,213.57,98.98,,,sub-NDARMJ877UTP-213.57-98.98-curv.png
sub-NDARVV174JHW,197.81,98.31,,,sub-NDARVV174JHW-197.81-98.31-curv.png
sub-NDARZH517ZVK,210.32,92.43,,,sub-NDARZH517ZVK-210.32-92.43-curv.png
sub-NDARFC188VT4,212.24,76.96,,,sub-NDARFC188VT4-212.24-76.96-curv.png
sub-NDARRV480PU1,200.38,94.04,,,sub-NDARRV480PU1-200.38-94.04-curv.png
sub-NDARFR696PLG,223.81,101.44,,,sub-NDARFR696PLG-223.81-101.44-curv.png
sub-NDARKM718VKX,207.29,79.95,,,sub-NDARKM718VKX-207.29-79.95-curv.png
sub-NDARPL721WTD,205.58,90.34,,,sub-NDARPL721WTD-205.58-90.34-curv.png
sub-NDARJG740PM8,200.8,95.46,,,sub-NDARJG740PM8-200.8-95.46-curv.png
sub-NDARHD276TYX,209.26,98.89,,,sub-NDARHD276TYX-209.26-98.89-curv.png
sub-NDARDX469TC1,203.64,82.65,,,sub-NDARDX469TC1-203.64-82.65-curv.png
sub-NDAREW937RMY,207.27,90.41,,,sub-NDAREW937RMY-207.27-90.41-curv.png
sub-NDARNV694EMG,199.27,100.81,,,sub-NDARNV694EMG-199.27-100.81-curv.png
sub-NDARYN484LLR,199.85,75.53,,,sub-NDARYN484LLR-199.85-75.53-curv.png
sub-NDARKN988BRP,202.78,99.28,,,sub-NDARKN988BRP-202.78-99.28-curv.png
sub-NDARKX346VTV,213.43,96.58,,,sub-NDARKX346VTV-213.43-96.58-curv.png
sub-NDARVM741LKK,222.21,77.45,,,sub-NDARVM741LKK-222.21-77.45-curv.png
sub-NDARLL914UW4,210.28,86.86,,,sub-NDARLL914UW4-210.28-86.86-curv.png
sub-NDARGK786DWR,223.91,82.63,,,sub-NDARGK786DWR-223.91-82.63-curv.png
sub-NDARMN376BMF,204.93,94.88,,,sub-NDARMN376BMF-204.93-94.88-curv.png
sub-NDAREV617HAP,199.17,87.36,,,sub-NDAREV617HAP-199.17-87.36-curv.png
sub-NDARJC010YYF,210.95,78.45,,,sub-NDARJC010YYF-210.95-78.45-curv.png
sub-NDARAK187ZLP,210.41,102.41,,,sub-NDARAK187ZLP-210.41-102.41-curv.png
sub-NDARBL242L4H,199.7,97.89,,,sub-NDARBL242L4H-199.7-97.89-curv.png
sub-NDARVF544YP6,198.11,80.93,,,sub-NDARVF544YP6-198.11-80.93-curv.png
sub-NDARDM119WB1,218.64,87.14,,,sub-NDARDM119WB1-218.64-87.14-curv.png
sub-NDARDL291DN4,209.42,97.4,,,sub-NDARDL291DN4-209.42-97.4-curv.png
sub-NDARBF183RFB,224.18,85.17,,,sub-NDARBF183RFB-224.18-85.17-curv.png
sub-NDARUL694GYN,204.31,98.12,,,sub-NDARUL694GYN-204.31-98.12-curv.png
sub-NDARMC412BCK,217.27,93.29,,,sub-NDARMC412BCK-217.27-93.29-curv.png
sub-NDARDX433HXA,209.84,85.39,,,sub-NDARDX433HXA-209.84-85.39-curv.png
sub-NDAREP505XAD,208.58,99.59,,,sub-NDAREP505XAD-208.58-99.59-curv.png
sub-NDARBW525JHY,220.37,87.9,,,sub-NDARBW525JHY-220.37-87.9-curv.png
sub-NDARPR537HF5,207.93,78.55,,,sub-NDARPR537HF5-207.93-78.55-curv.png
sub-NDARCA186WGH,206.45,78.47,,,sub-NDARCA186WGH-206.45-78.47-curv.png
sub-NDARTR365NCY,195.05,91.98,,,sub-NDARTR365NCY-195.05-91.98-curv.png
sub-NDARUK658FMU,198.99,76.58,,,sub-NDARUK658FMU-198.99-76.58-curv.png
sub-NDARAW216PM7,201.17,90.26,,,sub-NDARAW216PM7-201.17-90.26-curv.png
sub-NDARPE596LZL,197.23,79.03,,,sub-NDARPE596LZL-197.23-79.03-curv.png
sub-NDARWJ019VGU,210.02,84.32,,,sub-NDARWJ019VGU-210.02-84.32-curv.png
sub-NDARJZ679KXJ,195.34,87.23,,,sub-NDARJZ679KXJ-195.34-87.23-curv.png
sub-NDARAM277WZT,212.94,87.84,,,sub-NDARAM277WZT-212.94-87.84-curv.png
sub-NDARHC357HLP,209.69,90.83,,,sub-NDARHC357HLP-209.69-90.83-curv.png
sub-NDARYZ986HEW,203.83,104.99,,,sub-NDARYZ986HEW-203.83-104.99-curv.png
sub-NDARZC344VH2,211.08,91.08,,,sub-NDARZC344VH2-211.08-91.08-curv.png
sub-NDARLA457ELH,216.55,104.37,,,sub-NDARLA457ELH-216.55-104.37-curv.png
sub-NDARDX469TC1,202.84,92.14,,,sub-NDARDX469TC1-202.84-92.14-curv.png
sub-NDARVB012UWL,211.88,78.59,,,sub-NDARVB012UWL-211.88-78.59-curv.png
sub-NDARBA521RA8,198.21,89.71,,,sub-NDARBA521RA8-198.21-89.71-curv.png
sub-NDARWG820RKE,218.09,91.14,,,sub-NDARWG820RKE-218.09-91.14-curv.png
sub-NDARTH610GMK,199.62,85.2,,,sub-NDARTH610GMK-199.62-85.2-curv.png
sub-NDARXE242KMQ,208.27,82.83,,,sub-NDARXE242KMQ-208.27-82.83-curv.png
sub-NDARWR247CE1,204.73,95.23,,,sub-NDARWR247CE1-204.73-95.23-curv.png
sub-NDARDP495PY2,221.19,82.29,,,sub-NDARDP495PY2-221.19-82.29-curv.png
sub-NDARDY150ZP9,211.42,91.65,,,sub-NDARDY150ZP9-211.42-91.65-curv.png
sub-NDARGM258RZU,221.41,89.48,,,sub-NDARGM258RZU-221.41-89.48-curv.png
sub-NDARXB889WUB,205.84,76.42,,,sub-NDARXB889WUB-205.84-76.42-curv.png
sub-NDARBZ216FW8,196.16,89.39,,,sub-NDARBZ216FW8-196.16-89.39-curv.png
sub-NDARGE536BGD,205.07,81.85,,,sub-NDARGE536BGD-205.07-81.85-curv.png
sub-NDARRP163YRC,215.8,85.78,,,sub-NDARRP163YRC-215.8-85.78-curv.png
sub-NDARPR768KT4,200.34,76.94,,,sub-NDARPR768KT4-200.34-76.94-curv.png
sub-NDARCW933FD5,196.41,88.89,,,sub-NDARCW933FD5-196.41-88.89-curv.png
sub-NDARZA694WHF,217.43,94.57,,,sub-NDARZA694WHF-217.43-94.57-curv.png
sub-NDARYX530MZU,203.38,82.77,,,sub-NDARYX530MZU-203.38-82.77-curv.png
sub-NDARDU482DGK,208.95,96.26,,,sub-NDARDU482DGK-208.95-96.26-curv.png
sub-NDARWX605LAD,215.12,97.23,,,sub-NDARWX605LAD-215.12-97.23-curv.png
sub-NDARGX760NYV,220.16,77.25,,,sub-NDARGX760NYV-220.16-77.25-curv.png
sub-NDARUG859NKB,222.81,101.98,,,sub-NDARUG859NKB-222.81-101.98-curv.png
sub-NDARMY291ZPH,198.5,98.33,,,sub-NDARMY291ZPH-198.5-98.33-curv.png
sub-NDARKB614KGY,218.72,98.64,,,sub-NDARKB614KGY-218.72-98.64-curv.png
sub-NDARZF288FB7,206.94,99.91,,,sub-NDARZF288FB7-206.94-99.91-curv.png
sub-NDARCN669XPR,217.42,104.46,,,sub-NDARCN669XPR-217.42-104.46-curv.png
sub-NDARJK154PF5,209.52,94.11,,,sub-NDARJK154PF5-209.52-94.11-curv.png
sub-NDARZW619BDL,220.31,81.55,,,sub-NDARZW619BDL-220.31-81.55-curv.png
sub-NDARRW643DHJ,208.48,82.88,,,sub-NDARRW643DHJ-208.48-82.88-curv.png
sub-NDARKK774VP5,215.17,103.52,,,sub-NDARKK774VP5-215.17-103.52-curv.png
sub-NDARJV377HG4,199.67,89.05,,,sub-NDARJV377HG4-199.67-89.05-curv.png
sub-NDARNM624PDC,210.26,99.63,,,sub-NDARNM624PDC-210.26-99.63-curv.png
sub-NDAREK918EC2,201.2,94.06,,,sub-NDAREK918EC2-201.2-94.06-curv.png
sub-NDARPR799VX4,214.41,76.16,,,sub-NDARPR799VX4-214.41-76.16-curv.png
sub-NDARZD099KWW,211.23,78.51,,,sub-NDARZD099KWW-211.23-78.51-curv.png
sub-NDAREC238AY4,204.89,79.07,,,sub-NDAREC238AY4-204.89-79.07-curv.png
sub-NDARUK054GTN,200.52,79.45,,,sub-NDARUK054GTN-200.52-79.45-curv.png
sub-NDARMH763YZD,223.48,86.07,,,sub-NDARMH763YZD-223.48-86.07-curv.png
sub-NDARZZ740MLM,198.0,97.55,,,sub-NDARZZ740MLM-198.0-97.55-curv.png
sub-NDARWG798MJG,210.64,83.95,,,sub-NDARWG798MJG-210.64-83.95-curv.png
sub-NDARRU720LG4,195.65,77.07,,,sub-NDARRU720LG4-195.65-77.07-curv.png
sub-NDARUJ894ZXG,218.48,104.08,,,sub-NDARUJ894ZXG-218.48-104.08-curv.png
sub-NDARYG874EKA,208.01,84.97,,,sub-NDARYG874EKA-208.01-84.97-curv.png
sub-NDARHW216PER,202.01,101.72,,,sub-NDARHW216PER-202.01-101.72-curv.png
sub-NDARVD543CMZ,205.17,78.3,,,sub-NDARVD543CMZ-205.17-78.3-curv.png
sub-NDARHR944BBY,217.96,101.2,,,sub-NDARHR944BBY-217.96-101.2-curv.png
sub-NDARMR242UKQ,211.12,87.35,,,sub-NDARMR242UKQ-211.12-87.35-curv.png
sub-NDARYL284NDM,200.85,98.4,,,sub-NDARYL284NDM-200.85-98.4-curv.png
sub-NDARKF779EK2,223.06,86.4,,,sub-NDARKF779EK2-223.06-86.4-curv.png
sub-NDARGU182ELW,196.22,77.33,,,sub-NDARGU182ELW-196.22-77.33-curv.png
sub-NDARFP243NWY,213.39,92.53,,,sub-NDARFP243NWY-213.39-92.53-curv.png
sub-NDARKJ546WWQ,197.09,86.21,,,sub-NDARKJ546WWQ-197.09-86.21-curv.png
sub-NDARBV577EE0,215.56,96.46,,,sub-NDARBV577EE0-215.56-96.46-curv.png
sub-NDARJK154PF5,212.0,87.58,,,sub-NDARJK154PF5-212.0-87.58-curv.png
sub-NDARWJ019VGU,211.25,96.92,,,sub-NDARWJ019VGU-211.25-96.92-curv.png
sub-NDARFK477WX9,197.38,95.96,,,sub-NDARFK477WX9-197.38-95.96-curv.png
sub-NDARJV225EYT,205.32,82.53,,,sub-NDARJV225EYT-205.32-82.53-curv.png
sub-NDARJZ274PRQ,215.63,104.49,,,sub-NDARJZ274PRQ-215.63-104.49-curv.png
sub-NDARRV002MA8,221.39,76.51,,,sub-NDARRV002MA8-221.39-76.51-curv.png
sub-NDARZT957CWG,214.75,82.06,,,sub-NDARZT957CWG-214.75-82.06-curv.png
sub-NDARVM741LKK,195.43,92.07,,,sub-NDARVM741LKK-195.43-92.07-curv.png
sub-NDARFW253GZM,219.21,100.15,,,sub-NDARFW253GZM-219.21-100.15-curv.png
sub-NDARYJ638RTN,203.47,99.52,,,sub-NDARYJ638RTN-203.47-99.52-curv.png
sub-NDARVC350WVG,218.24,84.25,,,sub-NDARVC350WVG-218.24-84.25-curv.png
sub-NDARHW718DTW,201.79,78.72,,,sub-NDARHW718DTW-201.79-78.72-curv.png
sub-NDARGZ553TMQ,197.49,80.83,,,sub-NDARGZ553TMQ-197.49-80.83-curv.png
sub-NDARPD855ARC,204.72,97.79,,,sub-NDARPD855ARC-204.72-97.79-curv.png
sub-NDARBW268XPY,195.6,98.23,,,sub-NDARBW268XPY-195.6-98.23-curv.png
sub-NDARAV945MCQ,206.89,86.1,,,sub-NDARAV945MCQ-206.89-86.1-curv.png
sub-NDARXV034WE0,210.22,103.91,,,sub-NDARXV034WE0-210.22-103.91-curv.png
sub-NDARZF170TZ0,221.03,86.74,,,sub-NDARZF170TZ0-221.03-86.74-curv.png
sub-NDARYU290HJ3,209.45,84.71,,,sub-NDARYU290HJ3-209.45-84.71-curv.png
sub-NDARBD328NUQ,211.84,88.97,,,sub-NDARBD328NUQ-211.84-88.97-curv.png
sub-NDARAM848GTE,202.69,94.74,,,sub-NDARAM848GTE-202.69-94.74-curv.png
sub-NDARJX121GKP,222.19,92.15,,,sub-NDARJX121GKP-222.19-92.15-curv.png
sub-NDARJW989EM6,208.18,83.38,,,sub-NDARJW989EM6-208.18-83.38-curv.png
sub-NDARFB908HVX,216.05,97.94,,,sub-NDARFB908HVX-216.05-97.94-curv.png
sub-NDARWA351ZE2,224.5,88.65,,,sub-NDARWA351ZE2-224.5-88.65-curv.png
sub-NDARFM619GTV,220.67,84.32,,,sub-NDARFM619GTV-220.67-84.32-curv.png
sub-NDARBM490LK7,196.72,102.39,,,sub-NDARBM490LK7-196.72-102.39-curv.png
sub-NDARFU218HYM,207.7,83.19,,,sub-NDARFU218HYM-207.7-83.19-curv.png
sub-NDARYZ906UHJ,216.05,76.06,,,sub-NDARYZ906UHJ-216.05-76.06-curv.png
sub-NDARPA005VVK,198.1,97.63,,,sub-NDARPA005VVK-198.1-97.63-curv.png
sub-NDARCA618DGA,212.6,89.49,,,sub-NDARCA618DGA-212.6-89.49-curv.png
sub-NDAREZ098ZPE,210.1,75.35,,,sub-NDAREZ098ZPE-210.1-75.35-curv.png
sub-NDARKM551DA4,197.13,76.99,,,sub-NDARKM551DA4-197.13-76.99-curv.png
sub-NDARJZ526HN3,204.41,76.63,,,sub-NDARJZ526HN3-204.41-76.63-curv.png
sub-NDAREC486ZPV,212.8,89.72,,,sub-NDAREC486ZPV-212.8-89.72-curv.png
sub-NDARVG127VW5,208.31,89.5,,,sub-NDARVG127VW5-208.31-89.5-curv.png
sub-NDARRX552PP2,202.06,81.52,,,sub-NDARRX552PP2-202.06-81.52-curv.png
sub-NDARNM708YTF,218.67,97.25,,,sub-NDARNM708YTF-218.67-97.25-curv.png
sub-NDARKB547TCK,214.88,79.85,,,sub-NDARKB547TCK-214.88-79.85-curv.png
sub-NDARMX032AU3,205.3,92.87,,,sub-NDARMX032AU3-205.3-92.87-curv.png
sub-NDARML626PGU,200.45,102.68,,,sub-NDARML626PGU-200.45-102.68-curv.png
sub-NDARDW178AC6,219.11,94.87,,,sub-NDARDW178AC6-219.11-94.87-curv.png
sub-NDARPY458LTR,211.35,94.69,,,sub-NDARPY458LTR-211.35-94.69-curv.png
sub-NDARFC286KV1,204.54,79.31,,,sub-NDARFC286KV1-204.54-79.31-curv.png
sub-NDARNK064DXY,201.57,77.7,,,sub-NDARNK064DXY-201.57-77.7-curv.png
sub-NDARBA381JGH,201.87,95.39,,,sub-NDARBA381JGH-201.87-95.39-curv.png
sub-NDARGM269AVQ,196.15,101.0,,,sub-NDARGM269AVQ-196.15-101.0-curv.png
sub-NDARDY150ZP9,217.53,82.39,,,sub-NDARDY150ZP9-217.53-82.39-curv.png
sub-NDARFW444PN1,209.99,76.97,,,sub-NDARFW444PN1-209.99-76.97-curv.png
sub-NDARYJ638RTN,224.17,98.17,,,sub-NDARYJ638RTN-224.17-98.17-curv.png
sub-NDARYU898ETS,223.3,97.5,,,sub-NDARYU898ETS-223.3-97.5-curv.png
sub-NDARRP818DWL,221.02,79.88,,,sub-NDARRP818DWL-221.02-79.88-curv.png
sub-NDARHB261JMG,198.98,81.36,,,sub-NDARHB261JMG-198.98-81.36-curv.png
sub-NDARHM273AXL,207.55,92.99,,,sub-NDARHM273AXL-207.55-92.99-curv.png
sub-NDARBW525JHY,195.25,86.59,,,sub-NDARBW525JHY-195.25-86.59-curv.png
sub-NDARUB100PP9,211.98,88.27,,,sub-NDARUB100PP9-211.98-88.27-curv.png
sub-NDARZE685UJ5,202.71,99.34,,,sub-NDARZE685UJ5-202.71-99.34-curv.png
sub-NDARFC286KV1,203.1,95.4,,,sub-NDARFC286KV1-203.1-95.4-curv.png
sub-NDARXD907ZJL,208.93,95.68,,,sub-NDARXD907ZJL-208.93-95.68-curv.png
sub-NDARPH567WUB,203.73,79.83,,,sub-NDARPH567WUB-203.73-79.83-curv.png
sub-NDARVN892TCF,221.34,85.41,,,sub-NDARVN892TCF-221.34-85.41-curv.png
sub-NDARTM501BT2,196.36,80.04,,,sub-NDARTM501BT2-196.36-80.04-curv.png
sub-NDARKH944KVE,199.19,93.94,,,sub-NDARKH944KVE-199.19-93.94-curv.png
sub-NDARHV260FPW,200.71,83.05,,,sub-NDARHV260FPW-200.71-83.05-curv.png
sub-NDARKT714TXR,208.56,91.69,,,sub-NDARKT714TXR-208.56-91.69-curv.png
sub-NDARHX963YU1,213.36,92.17,,,sub-NDARHX963YU1-213.36-92.17-curv.png
sub-NDAREK575JNM,212.16,76.9,,,sub-NDAREK575JNM-212.16-76.9-curv.png
sub-NDARBU532YXZ,200.77,84.5,,,sub-NDARBU532YXZ-200.77-84.5-curv.png
sub-NDARAJ977PRJ,204.31,92.62,,,sub-NDARAJ977PRJ-204.31-92.62-curv.png
sub-NDARWE145GN9,212.56,77.42,,,sub-NDARWE145GN9-212.56-77.42-curv.png
sub-NDARKW383ZPF,208.19,82.2,,,sub-NDARKW383ZPF-208.19-82.2-curv.png
sub-NDARJB233RL7,222.3,90.82,,,sub-NDARJB233RL7-222.3-90.82-curv.png
sub-NDARTX575YBU,196.7,96.77,,,sub-NDARTX575YBU-196.7-96.77-curv.png
sub-NDARPW746FWF,217.91,86.72,,,sub-NDARPW746FWF-217.91-86.72-curv.png
sub-NDARYY218AGA,198.29,104.58,,,sub-NDARYY218AGA-198.29-104.58-curv.png
sub-NDARKZ634RVX,199.95,87.45,,,sub-NDARKZ634RVX-199.95-87.45-curv.png
sub-NDARHB781DD8,222.16,86.61,,,sub-NDARHB781DD8-222.16-86.61-curv.png
sub-NDARDZ010EDH,196.32,78.39,,,sub-NDARDZ010EDH-196.32-78.39-curv.png
sub-NDARXG767MTB,217.62,97.07,,,sub-NDARXG767MTB-217.62-97.07-curv.png
sub-NDARJZ274PRQ,206.73,79.7,,,sub-NDARJZ274PRQ-206.73-79.7-curv.png
sub-NDARFL506HVX,222.85,87.66,,,sub-NDARFL506HVX-222.85-87.66-curv.png
sub-NDARNF359TBZ,199.54,75.61,,,sub-NDARNF359TBZ-199.54-75.61-curv.png
sub-NDARXE542EMB,195.9,87.88,,,sub-NDARXE542EMB-195.9-87.88-curv.png
sub-NDARRH344TL7,212.15,103.08,,,sub-NDARRH344TL7-212.15-103.08-curv.png
sub-NDARWJ414WB8,200.68,97.12,,,sub-NDARWJ414WB8-200.68-97.12-curv.png
sub-NDARHL684WYU,214.24,98.79,,,sub-NDARHL684WYU-214.24-98.79-curv.png
sub-NDARHF023VG3,219.84,100.43,,,sub-NDARHF023VG3-219.84-100.43-curv.png
sub-NDARKW383ZPF,207.9,104.37,,,sub-NDARKW383ZPF-207.9-104.37-curv.png
sub-NDARXU715EGL,200.13,101.1,,,sub-NDARXU715EGL-200.13-101.1-curv.png
sub-NDARRW643DHJ,206.59,100.14,,,sub-NDARRW643DHJ-206.59-100.14-curv.png
sub-NDARXT727MD7,199.71,88.57,,,sub-NDARXT727MD7-199.71-88.57-curv.png
sub-NDARZV983XK9,202.02,95.56,,,sub-NDARZV983XK9-202.02-95.56-curv.png
sub-NDARRH725XYA,197.4,83.63,,,sub-NDARRH725XYA-197.4-83.63-curv.png
sub-NDARBF183RFB,200.02,103.86,,,sub-NDARBF183RFB-200.02-103.86-curv.png
sub-NDARVT488RXJ,209.15,85.91,,,sub-NDARVT488RXJ-209.15-85.91-curv.png
sub-NDARAY283AU1,210.6,75.41,,,sub-NDARAY283AU1-210.6-75.41-curv.png
sub-NDARJP146GT9,198.48,102.21,,,sub-NDARJP146GT9-198.48-102.21-curv.png
sub-NDAREM731BYM,210.79,91.2,,,sub-NDAREM731BYM-210.79-91.2-curv.png
sub-NDARFK610GY5,219.8,92.37,,,sub-NDARFK610GY5-219.8-92.37-curv.png
sub-NDARDB161LU6,221.36,87.16,,,sub-NDARDB161LU6-221.36-87.16-curv.png
sub-NDAREY381DEQ,222.42,104.62,,,sub-NDAREY381DEQ-222.42-104.62-curv.png
sub-NDARGP984YLN,208.67,97.56,,,sub-NDARGP984YLN-208.67-97.56-curv.png
sub-NDARNT898ZPF,219.17,91.64,,,sub-NDARNT898ZPF-219.17-91.64-curv.png
sub-NDARGY148EVU,216.25,102.7,,,sub-NDARGY148EVU-216.25-102.7-curv.png
sub-NDARXP557DLJ,198.73,88.42,,,sub-NDARXP557DLJ-198.73-88.42-curv.png
sub-NDARFA089ZZG,212.76,100.24,,,sub-NDARFA089ZZG-212.76-100.24-curv.png
sub-NDARZA982YTP,221.65,91.48,,,sub-NDARZA982YTP-221.65-91.48-curv.png
sub-NDARAD481FXF,206.71,92.55,,,sub-NDARAD481FXF-206.71-92.55-curv.png
sub-NDARZG081LYG,217.81,84.79,,,sub-NDARZG081LYG-217.81-84.79-curv.png
sub-NDARVG461LA2,222.35,92.12,,,sub-NDARVG461LA2-222.35-92.12-curv.png
sub-NDARMY456WML,219.25,101.64,,,sub-NDARMY456WML-219.25-101.64-curv.png
sub-NDARLL331PW8,213.1,86.65,,,sub-NDARLL331PW8-213.1-86.65-curv.png
sub-NDARFG568PXZ,195.67,98.69,,,sub-NDARFG568PXZ-195.67-98.69-curv.png
sub-NDARMN043YKC,214.06,103.96,,,sub-NDARMN043YKC-214.06-103.96-curv.png
sub-NDARBW971DCW,212.96,100.85,,,sub-NDARBW971DCW-212.96-100.85-curv.png
sub-NDARDF560NND,212.74,81.14,,,sub-NDARDF560NND-212.74-81.14-curv.png
sub-NDARWF593BNF,198.63,98.03,,,sub-NDARWF593BNF-198.63-98.03-curv.png
sub-NDARUF069EHR,196.69,103.92,,,sub-NDARUF069EHR-196.69-103.92-curv.png
sub-NDARAM277WZT,207.77,100.1,,,sub-NDARAM277WZT-207.77-100.1-curv.png
sub-NDARMB216LA6,209.01,92.29,,,sub-NDARMB216LA6-209.01-92.29-curv.png
sub-NDARVV199XK2,209.12,84.57,,,sub-NDARVV199XK2-209.12-84.57-curv.png
sub-NDARNH200DA6,197.96,85.32,,,sub-NDARNH200DA6-197.96-85.32-curv.png
sub-NDARML406ZB8,220.07,92.51,,,sub-NDARML406ZB8-220.07-92.51-curv.png
sub-NDARCV981XUY,213.18,87.61,,,sub-NDARCV981XUY-213.18-87.61-curv.png
sub-NDARWA544RDT,199.52,99.87,,,sub-NDARWA544RDT-199.52-99.87-curv.png
sub-NDARGC170UK2,223.86,94.57,,,sub-NDARGC170UK2-223.86-94.57-curv.png
sub-NDARMG451PJA,217.46,95.38,,,sub-NDARMG451PJA-217.46-95.38-curv.png
sub-NDARPH844KP2,221.36,97.75,,,sub-NDARPH844KP2-221.36-97.75-curv.png
sub-NDAREM731BYM,213.26,79.51,,,sub-NDAREM731BYM-213.26-79.51-curv.png
sub-NDARPF179GNV,221.54,77.97,,,sub-NDARPF179GNV-221.54-77.97-curv.png
sub-NDARGT267UZR,199.37,76.62,,,sub-NDARGT267UZR-199.37-76.62-curv.png
sub-NDARKZ634RVX,211.74,83.09,,,sub-NDARKZ634RVX-211.74-83.09-curv.png
sub-NDARHK526BY1,209.38,96.02,,,sub-NDARHK526BY1-209.38-96.02-curv.png
sub-NDARZT957CWG,195.88,101.65,,,sub-NDARZT957CWG-195.88-101.65-curv.png
sub-NDARGH842VFY,195.85,88.23,,,sub-NDARGH842VFY-195.85-88.23-curv.png
sub-NDARPC418NZL,224.16,81.76,,,sub-NDARPC418NZL-224.16-81.76-curv.png
sub-NDARWV452YZN,222.96,102.64,,,sub-NDARWV452YZN-222.96-102.64-curv.png
sub-NDARYM832PX3,200.29,95.35,,,sub-NDARYM832PX3-200.29-95.35-curv.png
sub-NDARWA102TY7,218.62,93.09,,,sub-NDARWA102TY7-218.62-93.09-curv.png
sub-NDARUM009GEZ,199.63,80.47,,,sub-NDARUM009GEZ-199.63-80.47-curv.png
sub-NDARUF230BYM,207.55,98.62,,,sub-NDARUF230BYM-207.55-98.62-curv.png
